"","FYEAR","CIK","CONM","CONML","Enterprise Software/IT Services","Technology Delivery Services","Platform Design and Sols","Stakeholder engagement","Knowledge Management and Delivery","Sustainable Innovation and sols","Next gen payment sols","Networking sols","Integrated sols","Communication sols"
"2005_350621",2005,350621,"C-COR INC","C-COR Inc",0.0980515662209392,0.103585990789706,0.0708868781104213,0.0568446078578246,0.0728819684560746,0.0503051690120121,0.0601116081298425,0.133263405164618,0.0772985734370091,0.276770232821553
"2005_350868",2005,350868,"ITERIS INC","Iteris Inc",0.0927769195456315,0.120777533158639,0.087607353254606,0.097469636937185,0.0764901710118184,0.22068204556072,0.0780672892030052,0.0680783562484863,0.0742061647883744,0.0838445302915348
"2005_350917",2005,350917,"EMULEX CORP","Emulex Corp.",0.0861470607459646,0.0958306706678854,0.133162986396443,0.0669852060402663,0.0568860900696015,0.0536330557815078,0.0529255815364751,0.313649886606035,0.0733012478909219,0.0674782142648991
"2005_351298",2005,351298,"HEI INC","HEI Inc",0.0902123867879074,0.20553713564676,0.10932429010454,0.0994411962526892,0.0728633774965372,0.125160564750597,0.0927770356983263,0.0597817832963837,0.0686079142484817,0.0762943157177779
"2005_351998",2005,351998,"DATA I/O CORP","Data I/O Corp",0.0968149546082204,0.136505611122924,0.187903316770066,0.0747089909350545,0.0684738175807017,0.0749810231286771,0.0693434011414517,0.0938201960469467,0.107721023327494,0.0897276653384636
"2005_352789",2005,352789,"IOMEGA CORP","Iomega Corp",0.0793112218100662,0.11936407195629,0.157496442079913,0.0834499245931987,0.0986525797313394,0.060815067435774,0.0719644502586551,0.165642633783017,0.088559046351279,0.074744562000468
"2005_354908",2005,354908,"FLIR SYSTEMS INC","FLIR Systems Inc",0.0612943933969427,0.128401400347825,0.0963910717338607,0.0630465358454179,0.0559005619162797,0.299944183593807,0.0584851368017796,0.0741099943227648,0.0683443483441719,0.0940823736971508
"2005_355777",2005,355777,"LOJACK CORP","LoJack Corp",0.0804294914675655,0.0801215524619489,0.072497744815964,0.104492969753887,0.0823578168645822,0.242375260916126,0.109577155675536,0.0577213660084058,0.0507667804989048,0.11965986153708
"2005_355948",2005,355948,"RICHARDSON ELECTRONICS LTD","Richardson Electronics Ltd",0.0909903364094598,0.193401611797757,0.105384758272881,0.138360168082487,0.0642072668537149,0.109528241082185,0.0704699463427523,0.0661175544479854,0.067317747233754,0.0942223694770243
"2005_356028",2005,356028,"CA INC","CA Inc",0.167386246658742,0.0976032030902689,0.086344012791113,0.097961138390072,0.0835520254338346,0.0621924600975781,0.0900022220702792,0.125474217093972,0.118833995750557,0.0706504786235835
"2005_356037",2005,356037,"CSP INC","CSP Inc",0.101461708981759,0.13572798779366,0.106737199014556,0.0932708769837886,0.0602069645644171,0.0806396094152914,0.0692386221876827,0.169400753039442,0.0990206040579668,0.084295673961436
"2005_357020",2005,357020,"XCERRA CORP","Xcerra Corp",0.0945173773026807,0.139293097603775,0.22996319886552,0.0645090864010882,0.0611392026989565,0.0848447648916835,0.0569858928939865,0.0963368869439716,0.100447248533601,0.0719632438647373
"2005_701811",2005,701811,"MENTOR GRAPHICS CORP","Mentor Graphics Corp",0.0859603672548744,0.127017307332181,0.209222136507209,0.114920837301355,0.0585897716461201,0.0774942333333878,0.068717006487868,0.0846447168627228,0.111034937094118,0.0623986861801635
"2005_703360",2005,703360,"LSI CORP","LSI Corp",0.104589800510944,0.138288233745323,0.165068961355012,0.0802792409898607,0.0746452683707286,0.0686087952636338,0.0708559145931659,0.147702499260301,0.0800661954218635,0.0698950904891681
"2005_703361",2005,703361,"INTEGRATED DEVICE TECH INC","Integrated Device Technology Inc.",0.0806536359539439,0.145602589068917,0.207249597301256,0.0669145424351388,0.0604688209152217,0.058746779790957,0.0600191448639468,0.143770309652962,0.0718055812761751,0.104768998741482
"2005_704532",2005,704532,"NANOMETRICS INC","Nanometrics Inc",0.0729976302941406,0.108950981343764,0.125725714542619,0.0444530558209792,0.0532103239688987,0.358773679354917,0.0501304280799171,0.0723568531029957,0.0657874452726041,0.0476138882191644
"2005_706864",2005,706864,"MERRIMAC INDUSTRIES INC","Merrimac Industries Inc.",0.079856894632881,0.254902169457284,0.103552044201714,0.0924807734398593,0.0542092574186364,0.105807461091505,0.0598631763464664,0.0617209797946705,0.0591065713533721,0.128500672263611
"2005_707549",2005,707549,"LAM RESEARCH CORP","Lam Research Corp",0.0939138412475145,0.123889667612969,0.136461595366272,0.0785733354028489,0.0580297229644867,0.263276507147227,0.0617118165786883,0.0712222502103806,0.0555444986871244,0.0573767647824885
"2005_708781",2005,708781,"CASS INFORMATION SYSTEMS INC","Cass Information Systems Inc",0.102799385915861,0.0783279160545947,0.0576232887523079,0.163451348307574,0.0797568896015051,0.0689522858273892,0.270288551889069,0.0513999332172454,0.0599147858675297,0.067485614566924
"2005_708821",2005,708821,"PAR TECHNOLOGY CORP","PAR Technology Corp",0.100272845710816,0.0812692610366762,0.0663906082519824,0.191776836646665,0.0802307046009103,0.0754557380743049,0.0914576120989006,0.0736311006624187,0.14322067531121,0.0962946176061156
"2005_709283",2005,709283,"QUANTUM CORP","Quantum Corp",0.0898678312995366,0.144908245130222,0.110886699029832,0.0681870483028272,0.0657333589031462,0.0702679595682425,0.057203233769084,0.258026162910391,0.074013487174955,0.060905973911763
"2005_709519",2005,709519,"SUN MICROSYSTEMS INC","Sun Microsystems Inc",0.14438277350232,0.0897089998755353,0.108441525985586,0.0646407576741781,0.0701497713978801,0.0702193739886712,0.0649777555721406,0.172950302885282,0.148215712195903,0.0663130269225044
"2005_711065",2005,711065,"APPLIED MICRO CIRCUITS CORP","Applied Micro Circuits Corp",0.0825443639349514,0.115405469754973,0.165941293113255,0.05438377794249,0.0529326466096336,0.0611324698623103,0.0588436121247632,0.233710187755382,0.0639990542479408,0.111107124654302
"2005_712511",2005,712511,"PROXIM WIRELESS CORP","Proxim Wireless Corp",0.0733259787132597,0.0981454381010731,0.0866073702309628,0.0694355713537483,0.0654094911792413,0.0668317332962036,0.065417326501543,0.134267759331403,0.0640340391243647,0.2765252921682
"2005_712515",2005,712515,"ELECTRONIC ARTS INC","Electronic Arts Inc.",0.0798149776874975,0.0777619244592332,0.104859644670832,0.0728442631930812,0.303965764958972,0.0537246331980182,0.0697207130613368,0.0569347722822122,0.0934667334198933,0.0869065730689238
"2005_713425",2005,713425,"AMERICAN SOFTWARE  -CL A","American Software Inc",0.124054206021702,0.092637723259891,0.0736864283349944,0.0775759811868186,0.0742784081808993,0.0689949928449971,0.0833682022562309,0.0844962626604294,0.261235326985179,0.0596724682688584
"2005_714603",2005,714603,"DST SYSTEMS INC","DST Systems Inc.",0.106896214514467,0.0712143837691834,0.0591871289113362,0.153690524896847,0.0801743538471027,0.0624373006918499,0.254136928404677,0.0592559443353892,0.0763601505929649,0.0766470700361832
"2005_715073",2005,715073,"WEGENER CORP","Wegener Corp",0.0666052657098549,0.0839334599211988,0.0978032287232327,0.0660042387605373,0.0994937576031276,0.0544555955008986,0.0587066681093406,0.0888379853841793,0.0865336147034467,0.297626185584184
"2005_715446",2005,715446,"ITUS CORP","ITUS Corp",0.0502635981657098,0.0786160063411655,0.109851870025178,0.0886816759594823,0.0597673222345623,0.158520858548035,0.0830252291549227,0.092228243406323,0.0607581607636264,0.218287035400995
"2005_716688",2005,716688,"MICROWAVE FILTER CO INC","Microwave Filter Co Inc",0.067285986437603,0.181718526902791,0.0926260257978198,0.10689846242149,0.0726416615103151,0.0929368407890187,0.0614091735570711,0.058630006615446,0.0656766974911677,0.200176618477278
"2005_717238",2005,717238,"MSC SOFTWARE CORP","MSC.Software Corp",0.120569067764753,0.102747019945532,0.0972523861224383,0.172158152578933,0.0706435565498715,0.0861760662231807,0.0681394409458214,0.07525377406224,0.150252409609537,0.056808126197693
"2005_718074",2005,718074,"NU HORIZONS ELECTRONICS CORP","Nu Horizons Electronics Corp",0.0879919456519329,0.175266176125485,0.0986135544529375,0.205196318769361,0.0782179991534618,0.0667169076799479,0.0904764454501812,0.0572048989648612,0.0535837295519368,0.0867320241998943
"2005_718130",2005,718130,"INTEGRAL SYSTEMS INC","Integral Systems Inc",0.0838809026941072,0.0893248691230488,0.0673671026683868,0.174584853053744,0.0536349330368595,0.0779859301157384,0.0671505892102852,0.0719229105501619,0.0750237214653782,0.23912418808229
"2005_718573",2005,718573,"RADYNE CORP","Radyne Corp",0.0716043356594507,0.114068528115813,0.0831838560889043,0.0722691445728816,0.0741010162951511,0.0622296247501616,0.06293381434231,0.076775761192752,0.0590834016803245,0.323750517302252
"2005_718877",2005,718877,"ACTIVISION BLIZZARD INC","Activision Blizzard Inc",0.091736756446601,0.0853120219849131,0.0888146128751435,0.115553518203704,0.235068391339798,0.0724399595402317,0.0759980878684663,0.0636059083554339,0.104080699629291,0.067390043756417
"2005_719152",2005,719152,"INTEGRAL VISION INC","Integral Vision Inc",0.0712778120658602,0.135767331042708,0.162026835452176,0.124171685321645,0.0646428089518304,0.195426412512592,0.0525335532493785,0.0604530372193775,0.0734784534940451,0.0602220706903881
"2005_719494",2005,719494,"INRAD OPTICS INC","Inrad Optics Inc",0.0686614088698131,0.280182673950187,0.0788335440287359,0.115898187070658,0.0531492975582976,0.195022257510266,0.0534959722749196,0.0420286492405392,0.0525745263835888,0.0601534831129948
"2005_719733",2005,719733,"KEY TRONIC CORP","Key Tronic Corp",0.101278617081858,0.214354615075515,0.0967714945521996,0.169909891541086,0.0726190312364882,0.0881577344453483,0.0841786751768635,0.0463662777298861,0.0690342483269676,0.0573294148337876
"2005_720500",2005,720500,"AMTECH SYSTEMS INC","Amtech Systems Inc",0.0670800684692441,0.141386751593245,0.108301746119643,0.0696773470672334,0.0537340303136776,0.308641896819112,0.0642497306543668,0.0567187973408189,0.0622691977156747,0.0679404339069854
"2005_720671",2005,720671,"HALIFAX CORP","Halifax Corp",0.13267717053833,0.0863173840423806,0.0639819738370226,0.226177898344578,0.0768145357645697,0.0603390593410691,0.104988583752176,0.0826831783569,0.0636547055854678,0.102365510437506
"2005_720851",2005,720851,"NESTOR INC","Nestor Inc",0.071163026201476,0.0679126309638346,0.0813554269224927,0.0965238293157837,0.0842770276399959,0.233441460418536,0.101836853399808,0.0876007001028185,0.0821616587800778,0.0937273862551772
"2005_721683",2005,721683,"TOTAL SYSTEM SERVICES INC","Total System Services Inc.",0.0967282031623561,0.077233068050646,0.0657777156765036,0.13215211707942,0.0905046347396486,0.0514897405029124,0.305239181804098,0.0461842514856595,0.0564625241853723,0.0782285633133836
"2005_721773",2005,721773,"ELECTRONIC CLEARING HOUSE","Electronic Clearing House Inc",0.0730221933396091,0.0514501613414854,0.0571304176222196,0.0889362677065577,0.0874028805221823,0.0547324746695346,0.410613028667723,0.0641539556714381,0.0571737983286777,0.0553848221305723
"2005_722313",2005,722313,"NORTECH SYSTEMS INC","Nortech Systems Inc",0.116306149283162,0.211922025928678,0.0907226815603949,0.133113839570738,0.0773765792756329,0.0799215760936552,0.0827769682987572,0.0579589076632601,0.0714134834008438,0.0784877889248775
"2005_722392",2005,722392,"PLANAR SYSTEMS INC","Planar Systems Inc",0.107321332025912,0.162495263795109,0.119368455166048,0.135822515984518,0.0748316909120478,0.134492898300552,0.0698152668044601,0.0643486668843405,0.0727597416539053,0.0587441684731077
"2005_723125",2005,723125,"MICRON TECHNOLOGY INC","Micron Technology Inc.",0.0888816915951219,0.137630949895504,0.261319785594185,0.150607247860675,0.0547996777443398,0.0858493911333566,0.0566420413928573,0.0578924876194153,0.0529489007743512,0.0534278263901938
"2005_723531",2005,723531,"PAYCHEX INC","Paychex Inc.",0.140484315012795,0.0699157866804022,0.0542325449079237,0.106806549906251,0.10058967090127,0.052597201477768,0.282186146394438,0.0506564701630256,0.0763390384320701,0.0661922761240561
"2005_724910",2005,724910,"NVE CORP","NVE Corp",0.0600071432293604,0.149213521116154,0.154053859111888,0.0885766106063017,0.0606152989114966,0.231807222402048,0.0613403552366628,0.0698101217242253,0.0516784079669348,0.0728974596949279
"2005_726514",2005,726514,"ELECTRO SCIENTIFIC INDS INC","Electro Scientific Industries Inc",0.0814658589682724,0.201265571088231,0.170005486883815,0.0610209637797854,0.0605100072535826,0.154664693404773,0.0603115270993213,0.0753650675562766,0.0720256412203037,0.0633651827456393
"2005_727634",2005,727634,"ISIGN SOLUTIONS INC","iSign Solutions Inc",0.0802263785411299,0.0747276392344415,0.0829153288646788,0.124165609328921,0.0716791068352105,0.0733099429856584,0.197603084825178,0.0696576875166956,0.154924783844154,0.0707904380239321
"2005_728249",2005,728249,"INTERPHASE CORP","Interphase Corp",0.0707970282129686,0.0869872396382156,0.0936868117851906,0.0620249894438434,0.0567319674807873,0.0496432440951581,0.0718387036147869,0.269194128159332,0.0705580830031907,0.168537804566527
"2005_729580",2005,729580,"BEL FUSE INC","Bel Fuse Inc.",0.0810037377975722,0.188714960003006,0.0852678802142873,0.209651724407761,0.0669401613896276,0.0673267728180143,0.081789276543506,0.0726290447129573,0.0583223774339876,0.0883540646792802
"2005_730000",2005,730000,"SUPERTEX INC","Supertex Inc",0.0948335999993908,0.201347894619101,0.153769513114672,0.104151511623692,0.0668473581085948,0.115611664330069,0.0714342550730914,0.0601917175067947,0.0616459737173318,0.0701665119072629
"2005_730255",2005,730255,"CALAMP CORP","CalAmp Corp",0.0893798659836111,0.134220658116451,0.0855636132017613,0.13170957184015,0.0635484421570419,0.0640124499956965,0.0661789015413777,0.0649250482698749,0.0628235329976718,0.237637915896364
"2005_730716",2005,730716,"ZYGO CORP","Zygo Corp",0.0849191314183504,0.163226497641379,0.135210617875001,0.0632412088831541,0.0571573950340178,0.269756012997262,0.0519313544491571,0.0528305423091349,0.0638423293697243,0.0578849100228194
"2005_732026",2005,732026,"TRIO-TECH INTERNATIONAL","Trio-Tech International",0.0780413675566571,0.163607187568625,0.133009960307784,0.101507889002098,0.0588727772831176,0.218545073798851,0.0637981789272665,0.0630219619393438,0.0533749751427143,0.0662206284735419
"2005_733269",2005,733269,"ACXIOM CORP","Acxiom Corp",0.183536934276328,0.0741137431118005,0.0736308395610853,0.0751970490655818,0.124719866362827,0.0721551195746599,0.112288777452784,0.0910026443416167,0.122968678826263,0.0703863474270544
"2005_737300",2005,737300,"COVER-ALL TECHNOLOGIES INC","Cover-All Technologies Inc",0.118166264630217,0.073347487257439,0.0733522530912909,0.0905676877865368,0.0934545053694032,0.0529702338863146,0.112758808317949,0.097099925690067,0.226496064158613,0.0617867698121691
"2005_738076",2005,738076,"3COM CORP","3Com Corp",0.102998226326432,0.0925588736310399,0.0873321435064998,0.0673153504086123,0.0612824290844431,0.0566909600554518,0.0700897049915726,0.271325033127238,0.0799050280203289,0.110502250848382
"2005_742550",2005,742550,"XETA TECHNOLOGIES INC","XETA Technologies Inc",0.113178384128797,0.109657668557488,0.07079775243878,0.130373423373588,0.0810549066699652,0.0708092894827636,0.0915620319401163,0.129149671189437,0.0823316602346677,0.121085211984397
"2005_743316",2005,743316,"MAXIM INTEGRATED PRODUCTS","Maxim Integrated Products Inc.",0.0830371163150112,0.19324516823115,0.202025038705949,0.0982883823315313,0.0659267990085523,0.0874223635964205,0.0665410334189996,0.0743766303321732,0.0585850548955873,0.0705524131646253
"2005_743988",2005,743988,"XILINX INC","Xilinx Inc.",0.092122395734749,0.118260807625246,0.298203085732908,0.0858814369001854,0.061340404729489,0.067267143906283,0.057842494836751,0.0874679600815938,0.0699081039226784,0.0617061665301163
"2005_746782",2005,746782,"COGNOS INC","Cognos Inc",0.150483818585825,0.0768336611212344,0.0720396998818067,0.0718588266893146,0.0876924578067824,0.0597146458236143,0.0717043733018461,0.0983718482324427,0.254583328037818,0.056717340519315
"2005_746838",2005,746838,"UNISYS CORP","Unisys Corp",0.16604836425376,0.11614128632659,0.0816515263951064,0.150051854783726,0.0802713600739299,0.0639147722962535,0.108189581633313,0.0796308776450164,0.0617774759366087,0.0923229006556971
"2005_747605",2005,747605,"VERAMARK TECHNOLOGIES INC","Veramark Technologies Inc",0.14027593257066,0.0691952613591596,0.0683959455350251,0.0876845402607448,0.0920708637999994,0.0660970388431679,0.0947351865628332,0.149754046671021,0.124320767720023,0.107470416677367
"2005_749038",2005,749038,"CONCURRENT COMPUTER CP","Concurrent Computer Corp",0.0865992534857536,0.0810019791057299,0.0945033287928655,0.0682438419367837,0.0889270749657061,0.0660644538311877,0.0648733516364553,0.161540955690319,0.130372451160158,0.157873309395041
"2005_749251",2005,749251,"GARTNER INC","Gartner Inc",0.205945358451419,0.086259889615082,0.0821775064579212,0.103124196361329,0.130098236030738,0.0808101039638051,0.0851494794442032,0.0675500518418754,0.0937643663290247,0.0651208115046029
